Channel,Region,Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen
2,3,57500.81248429795,328.9558829337831,2825.285476865749,10125.273467578047,240.0919536135157,2480.3761335363565
2,3,21907.308680419534,4550.607784139873,6663.046070183812,10415.63033934941,2331.6730970164945,5614.803543991544
2,2,18712.208342636815,2232.5434571445708,6439.001211766163,2081.745139083938,1836.314529426159,2423.333940382445
2,3,10418.547140371136,7159.752953551434,15978.13787325594,339.5235675549279,6517.384714485497,0.0
2,2,0.0,10384.407242730937,24922.974757699085,721.1128444686553,9299.897791546799,0.0
1,1,10530.100214411212,6678.607377423554,11589.456455837271,0.0,4079.275937461267,351.45398633238665
1,3,5162.889958269597,22329.164306952633,21854.54578094914,1813.8450705985128,7144.5974718371235,5491.72435707296
2,3,4649.466197497024,13929.180848405793,21610.89549398656,1799.2711082361157,7826.990030380182,1598.1407068959288
1,3,45367.573612434,54792.555108702734,55285.823853405986,7801.614674626196,24527.623291645807,6203.238201542424
1,2,10181.054925280467,6598.0788940132325,10070.630179730482,407.5272417225408,5120.064095179416,1643.2628165649953
2,1,5285.415292106265,21416.21696207128,28704.735001018948,1546.279668720435,13768.729285114676,1078.273330409831
2,1,5553.306464195874,1424.5330813587636,1726.537367673271,3699.8273681973415,842.386581802405,2081.912249849794
1,1,3541.1046825190087,4868.993398870443,6441.481415505221,1135.65569029775,1640.37384824103,174.05577868934137
2,2,43631.75845878253,4122.553633018115,4669.977957893931,1350.2598149148587,2646.8480664616295,1791.4997432061355
2,2,2153.443506549527,10655.331101463533,11276.799237859948,985.8263102088055,6044.267761273954,0.0
1,1,26783.225986182555,615.928802415572,1380.7057781394,1446.70927272356,0.0,1627.155406517326
2,3,6165.486398981428,4226.985097298444,4851.8892435988355,523.1263707076641,1353.6894259005574,1432.1958208640815
2,3,4014.702890666351,28839.616753587037,25730.461669441414,2295.0564349376605,17928.834934048064,1682.3106400172564
2,1,4350.52981580393,9342.152938586982,10269.184532362715,78.93830559340569,8102.868769677521,1636.868184993023
1,2,13755.317731693924,1699.4591359002231,2156.1939146311825,542.8153468250171,403.8786778610721,362.6711900509102
2,3,7693.766785565478,5438.664231660088,7529.896079658006,0.0,2306.7566527829667,1716.6535510193112
1,1,9577.502659972442,2115.9441079732796,7618.011703172029,182.4457961167572,3838.656136537994,370.3067783909794
2,3,35955.16193777888,37796.0427686413,59576.07397459782,3448.5703152999954,26954.33414703644,1944.3069047465124
1,1,9298.43532625017,5128.165480872822,6909.02969957354,4218.121249700024,3905.633701931312,1059.2263451716296
2,2,11151.61510401421,11653.845934050445,17289.9687695128,2813.6233804300145,8507.233135482085,1675.375101119757
2,3,3128.9314912486943,1467.529800541987,3985.919065097457,4174.223514898119,310.45499360467375,1419.9721577989867
1,3,0.0,21262.010959990024,44075.53445439191,0.0,23430.328920581967,1281.8837638359057
2,1,61.85726613027768,1599.6554822595936,6823.060560299628,264.9974671562447,2753.126078015339,0.0
2,1,19209.018416743427,5882.824076275148,13096.057234346163,1306.6674500408583,5679.244642893358,1123.1592826894368
1,3,2436.605459391325,7919.152082697099,4860.917163620062,6317.75716592915,486.5727893366678,3553.6903194853676
2,3,7436.574919978284,2923.0043646634094,0.0,0.0,595.3025041819295,239.17976646391952
2,3,16241.72510588477,2043.260213595541,2179.392241733523,11240.189835822062,0.0,1130.4791652661083
2,2,16750.04048446099,2465.0304819568782,21188.765692437188,6231.7545273962305,4665.35357618992,14189.988079391534
2,1,4697.342404343151,6589.095027736399,2027.9815733999276,8320.107555596911,2394.8832133794735,599.0912674757285
2,3,20522.256680411632,6275.1853982774965,8655.319209315458,7896.165741124384,856.8613307485773,1136.4167687571273
2,2,7999.850680783632,5481.081493795918,11140.327703538085,312.75580986716454,2875.7259474631583,1479.845616661252
2,1,21333.59718751806,1285.583667534057,0.0,4107.953091890045,490.65804178390493,935.8803831681123
2,3,0.0,2870.2803922610174,6888.234155007005,7519.490440222134,981.7317505416838,1226.268777045958
1,3,13538.098775744109,13390.874679187971,28134.54680088425,806.3635781517576,12043.935088247934,612.4966075309857
2,3,9451.02614690373,1645.0773806263137,2393.4180931165706,1952.443914710242,0.0,660.3924233914013
2,3,1497.4415911664107,3837.7874860367756,2883.3597960351476,1500.9708102100071,1810.655185036589,2332.3505609864933
1,2,4858.155621316108,477.6923398145179,2754.276242613783,183.57375978396752,0.0,1005.1626883764534
1,3,578.5317359945525,8802.13768471704,15192.96989725711,985.0376010177882,7531.59465322945,137.4931737269242
2,3,13957.501011760007,9581.794417037658,10870.699924699784,0.0,3324.2606166931573,1934.029741583197
1,3,20564.02791187644,2289.741702014452,603.3665425996346,2051.9194828814634,410.81683073187116,1104.880825425216
1,3,13668.018892667425,3343.965470975582,4704.577311365249,829.9295539618092,3397.6852335762314,0.0
2,1,17942.816877302957,45890.55235322078,92546.94203713768,1409.8714473652049,40678.35990265393,2965.7657535985563
1,1,22973.674960811313,73735.31959536941,32153.516244107213,503.8851579942953,20177.96120008135,795.2027671206916
1,1,43874.061594473926,5460.126112108958,8082.575245428691,6371.316477687488,2125.0460604593763,14895.541477908391
1,3,10067.148391163097,1472.1882590481628,4218.909400616674,9796.024791879097,0.0,0.0
1,2,24761.56218635013,4265.788225871191,7170.209133673292,3469.7208808940068,691.4593822638044,2830.110249612858
2,3,11313.512609748226,946.3946448504137,1375.661146174068,3343.9324768675647,22.126913625442732,463.4511803520273
1,3,13830.979018030504,1879.1727346030032,1323.5833861070114,8694.43504982288,115.7289634243005,1129.4909407354505
2,2,8904.399732483333,27363.317848920255,29692.437414991153,3035.4464988753025,18938.356895600555,5537.874739100856
2,3,11332.672417751515,2751.5833324089017,1148.119595222936,33934.226607529316,0.0,2270.3650753870547
2,2,6010.599753455817,12467.706068113628,10662.87429768951,0.0,5446.999358585148,0.0
2,2,0.0,3221.285179323323,5234.9731844545295,765.45443515369,1751.9169055314865,975.3832332717989
1,3,0.0,3128.3229152191416,8831.213042025898,0.0,3604.6042173308783,0.0
1,1,0.0,0.0,40.39908384524688,1559.6414515243237,714.9658667688079,0.0
2,3,334.689400651538,1488.3832380424913,0.0,1029.8601227508254,137.82421554010358,76.99287160649362
2,3,12362.829414817166,1426.006244059571,2617.768474454661,6006.889230364918,104.94871408848401,200.77363685559573
1,1,13455.932755402599,7610.817805882163,12503.105216668922,3241.463562088818,8707.36857978258,2988.659079326507
2,2,0.0,10301.909081689893,17016.30960837532,1067.968069022044,6739.35267390336,1751.5139791973352
2,3,2981.572627058698,5709.932015610782,7602.251176434645,2258.135724439812,4866.234784719825,1696.7603572012142
2,2,56856.93763199048,3776.09604592892,9007.852685474883,18695.02718936955,1709.5525194760999,2471.038708730337
2,3,15162.03484142313,2812.5548856715095,2241.303077193681,1016.895146017991,2696.2225694574163,865.7831287879491
2,1,11963.148541475122,0.0,3394.6762524332935,1219.3010028147805,321.60900867155317,1299.0674449080218
2,1,0.0,4924.573143732757,9813.948967526852,653.1583161141809,6646.349692311243,1780.2633843359224
1,3,8021.275269777084,9776.467911293223,15802.668873772835,1865.702148913197,8480.037640727382,1766.1899697458784
1,1,0.0,7575.526384168506,5975.319395709278,0.0,2277.248685233412,1205.09274510529
1,3,795.8784185336638,17754.61126136091,29146.427300050353,1206.0482640092773,1389.248599371095,418.5961536955638
2,1,11324.85824326467,2336.0521025736443,2505.7101011564064,2547.985022465385,512.2139801991982,1441.2838453574623
1,2,13438.8552865465,10922.882720662668,16113.300038405316,198.37215859655498,6149.893186409065,1482.6299832687203
2,1,18991.963160521394,2585.547391393528,2122.56571943327,9408.975289470765,0.0,2699.628354225842
1,2,12627.045409455604,2446.0759976079053,3431.3147655321413,2421.1297411387195,275.8942551580756,1371.380485066894
1,1,19656.555167149254,2234.414625547246,2474.5466987979153,2233.461637315911,983.4622749934415,761.8084625486606
1,2,9366.886612754535,573.370798216803,2720.2878972473036,2130.9208420262485,0.0,290.8387965788504
1,1,12445.99280861808,3270.3630310340427,2318.8702739632054,1505.362815744735,0.0,440.2792314476921
2,3,6835.0566138202175,3927.8058654313572,5945.309901753848,1671.2812348161258,214.74348709805446,1465.879268290062
2,2,20326.824120399084,3434.096299209851,2779.9747132993666,4767.46212044591,0.0,879.9523180787955
2,2,7453.059577315679,2670.220193559758,1685.815984281153,3763.3646592023256,632.8940005837262,858.9232786918259
1,3,15725.486684979633,11.746916984742484,3740.7070738142966,2133.1643066513425,865.7983615848893,1020.4507379657375
2,1,4134.479874113716,4126.316540688332,199.49749864353316,2202.7012236177793,191.42238067943737,573.1403280242656
2,2,11156.32740530802,0.0,577.1889257153018,2131.86599332354,179.7765818138922,560.5664293743143
1,3,10500.194130063132,10726.28354799736,10090.947662151375,2875.957384634321,1334.5047519050045,710.3722574805428
2,1,35721.12969129047,1845.1742044821021,1500.9122759433715,4647.149137863434,1317.9438715467086,1668.6638918139734
1,3,77305.6810824623,2142.6024057915365,7871.796626245952,16309.566757404513,1378.7880452884997,1246.2286480440266
1,3,22180.68078019451,1734.762210809362,1577.5443889854723,7987.9449497479645,0.0,576.2943859792465
2,3,21168.31616695452,8976.673120042142,10533.45104222444,953.3520855349484,2334.4862319888825,2913.579183793099
1,2,2936.774324091602,8081.954178550798,4185.716389701418,876.250871217356,925.9195555955898,0.0
1,3,43013.05274916007,1574.9621617281439,482.63741602667164,1779.2788362297697,1496.6222373040655,1940.3401450779825
1,1,7426.156950698699,2513.9355870222403,0.0,6439.352513913204,1072.9255638043312,1525.0648483448272
2,3,1112.3321407138264,1335.6419619662452,0.0,0.0,0.0,95.80902941557233
1,3,13986.746304104212,702.4361047086134,860.8456307077181,277.75500805933183,2012.5954160344097,575.5478555161001
2,3,8802.94728253219,2265.8585990158417,2137.362471907613,0.0,268.7389977856134,426.28726939224845
2,1,6930.761518998658,1330.7434792971858,334.9302551961496,603.1686195639651,27.608941094063937,957.5767136394802
2,2,4056.963581628329,1849.7679222718643,3586.3696664713984,1204.9109107003744,161.05266610269376,160.52735568246956
2,3,4942.798386990185,9243.342526795308,6333.3707048784945,3998.859779592191,2635.4239579696664,1461.0125581544517
2,1,3845.4603533156123,8312.696350061195,8497.885461267724,1069.9199189337548,1256.5694054663381,171.40524865298374
2,2,13799.424350160902,4819.32692854848,6055.987101548133,544.7816818558163,0.0,3419.1919504121183
2,3,3503.5801911336016,5883.822127016145,3286.7704416306656,324.1692752553448,1669.9085152352804,907.6755970476305
2,2,16714.135312405226,4563.071457097283,7912.099536658006,3350.3688310210036,462.92591996227077,2759.4011487343396
2,3,30540.65744147013,12825.751960449617,5991.056931259212,744.6477858733601,224.38109309543785,1595.5744024434098
2,3,40112.60228626221,6203.711122402602,7782.130495890959,3239.4091432184373,0.0,146.65476079916837
1,3,11813.221147965198,857.8269955426507,1319.2730160192198,8978.734590968805,705.640472233767,563.148186838638
2,3,20220.93678415109,2576.200158100174,2801.7259256192315,639.8147221062816,891.7243212259381,24.361948583022297
1,2,21626.619507970503,9689.130779106672,35025.16243914359,0.0,12461.873662418755,4195.74315237045
2,3,6372.169483018967,2531.3026677131866,2121.0053159990744,447.16012243477314,0.0,692.2657033267305
1,2,7778.715846585467,1912.5722984450292,1271.9086772060077,1525.4514439838279,2086.838388595198,598.1409071946549
1,3,7119.788429596072,1254.9787838351526,0.0,3586.2737600388377,1477.2143542758947,766.1414007163171
2,1,32435.417011759753,1904.788046109992,2276.675057485344,0.0,0.0,1264.6053887567425
1,2,14910.251586183533,2457.4301568304286,874.9147923184348,1192.3241421074435,0.0,906.0725457232138
2,3,1096.6642127666903,2622.247116887467,2222.554196298784,1373.3645607603362,288.9880789818083,2367.30317667805
2,3,18357.451506919704,1334.4301367776827,2040.2041745480233,2562.73973494784,416.46474865370044,165.5223838569159
2,1,1506.8037521479764,10044.996113776133,1010.8662137286426,469.77556200603686,198.5468267774967,1927.3268620545864
1,3,2477.6784061962853,754.5469483438773,0.0,405.1887966994687,968.2975317530064,0.0
2,2,1170.1423188970655,9848.289346623018,19478.574472098357,140.3544881707453,11374.399303996131,2385.443497312987
2,3,4392.82620751648,4800.147403142983,15017.93136936525,0.0,6440.5457927738225,2708.3603333917754
1,1,17251.308280108093,683.1043920316303,1872.3968667330728,3450.5719990142825,0.0,927.5229655333887
2,2,4780.066859293324,6384.823554208437,9546.527153134515,787.5693741546386,4224.299564286376,1426.4417988538507
2,2,2291.13415132548,7431.017977791291,15391.689444036698,32.1197925243128,8479.004576630376,453.9063146799085
1,1,1965.84058320311,2799.1933385106063,11292.195293262586,1398.8217511415737,4598.849902085924,2347.770911270877
1,3,13337.48427571058,0.0,626.6781684641749,452.4985456281722,0.0,1965.9609837790138
2,3,13719.781836412125,532.3432706943888,3637.729126028718,3235.7805522113154,230.23516515476422,498.8822724717833
1,3,5518.49646282281,16278.557863898977,26186.560436514246,2468.888823539824,13281.751024225083,770.0611028163198
2,3,5547.646079241999,7500.68698184069,7617.694788322969,2516.6757930849835,3454.3568996556614,267.44294720400796
2,2,14580.921271087693,12873.479026627983,19407.75121955704,4660.896990864174,7618.031206328843,2512.6416919529806
2,1,7126.4589243370465,7799.076825547787,9051.01048242152,1181.2456559691013,4780.6667768753305,3646.380344503396
1,1,2345.9014165014096,4275.158648154755,1852.0761043708665,161.27412335557457,1650.9720695308827,711.8388595192961
2,3,6226.999165034237,1186.3079872266946,1274.992474726955,846.4643310700092,0.0,378.86031066024196
2,1,5093.357541816141,1591.2458074985307,1789.4460592371108,3012.5349287789136,0.0,542.2989893213903
1,3,1212.2808650996699,7979.256978149719,13899.926562061422,1096.5983486942303,6474.341789739507,745.535862409996
2,2,1256.1960215768559,25354.644126356605,19129.622685589846,83.24622915147415,8870.82894707791,6844.3265332080155
2,3,1120.2231511282662,6677.01434068962,7989.793062800504,329.47383675872845,2886.1890219342213,748.2470893065251
2,1,935.1856391250772,7823.947056780395,20312.604967060706,724.6049438488476,9242.591590070593,485.9628760721538
2,3,0.0,1613.212401969367,4230.473155867695,2626.576063156256,242.01146237271544,1617.686262981952
2,1,2227.365095278403,7680.195176748291,11300.612698917974,0.0,3905.2651394343266,1583.1650268565363
1,3,46099.58863490126,7424.636717979426,6099.348412381989,8479.877368218209,1468.316877417337,399.54962523292215
2,3,13063.616605571207,6944.179647501952,4830.277837106395,1104.4127747273603,453.2040581680235,2520.3762499899112
2,3,12407.173009330818,7378.247893815448,3855.6968984770656,440.891071955029,0.0,394.84938078784046
1,1,4143.527030918975,6132.0324509476195,2092.9053584663216,4830.009194578685,302.5553650092331,1872.9753093213765
2,1,10511.484049903007,5312.076209206269,8835.136806592744,653.0684149796845,1992.428573284803,3210.983603567587
2,3,111595.07764935661,30486.244195480187,17340.432230689992,16537.547666631777,5329.58441098361,8989.431079662783
1,2,1433.7445722733578,7918.238692022051,9001.368536595177,33.02945264193829,8158.273501824658,319.2825540184242
1,1,37046.72716710736,43677.77354140177,20936.52737667675,36186.49756422963,637.2002609963971,48006.365941334196
1,3,678.4422401679218,1553.8022817710998,4830.76503586771,0.0,548.0215165584588,181.9218548265226
2,3,7921.788205829232,6409.566252576833,1203.3343642750453,2007.340440215633,69.07892836958251,249.51679581522575
2,3,6035.678261313153,435.8057438224013,0.0,2665.096875424,1138.8214706676404,955.9879914126896
1,1,3586.132846615228,7574.2693632278315,9091.206304353163,5503.735156399294,3718.972931964701,0.0
1,3,8923.31487737262,7675.463303153496,12391.578245261213,2665.9482806156193,7144.284451713061,0.0
1,1,2803.782629039603,12175.689482818412,11944.658976601037,302.4850737694119,4398.889687601446,2279.910146239844
2,1,17381.027027053347,6394.398222529619,2429.55141848475,7552.511088978205,0.0,0.0
2,2,13656.940256592678,931.3599870985513,768.1879091234189,1648.297044214235,0.0,148.2618531252199
1,2,7478.76957655065,2140.34978793952,3226.261604316049,375.8707892962393,354.75052848403084,619.6554547088401
2,1,61.59676521295958,3867.1230541611912,19653.81710462681,798.2733000251183,5719.840616826807,163.7790445296871
1,2,7010.313766937812,519.1763881652546,4117.36789994033,568.6995464614797,670.9880111102389,1122.8791611283139
1,1,14612.867007402961,4675.758335293818,4812.8813845201275,8145.075426408914,353.2876988349576,2021.9090569965194
2,2,28627.890352611335,7884.836274321879,4250.934816625933,18993.20363474594,930.7313410700739,3109.2417002736734
2,3,1893.213867277371,8269.09970438381,11029.92571118087,1175.2271372313676,4528.010005527459,2026.1550788714248
1,1,9716.048207668748,2775.786034169248,6163.971850529919,3992.3426264806253,1064.1010795025754,718.6226381074819
1,1,10968.333336922009,1345.2133427139102,2070.007969557241,0.0,0.0,0.0
2,1,2086.8595423829033,12995.361563242284,22823.22146203935,3452.1220584757702,10083.341089307325,1313.9659009203906
2,2,4172.309187797744,15945.163669215643,23215.441042848615,3489.352328984843,14990.597552461495,1545.4300324580963
1,3,27899.64832560085,11906.25167322587,9125.322353140498,5429.318763410639,0.0,6807.740977251611
1,3,368.9158793772184,226.7279450642289,1830.1113459016678,216.46042508163146,332.2143709470505,418.05636030479707
2,2,3886.3281056188903,727.2051440771447,6302.632533890932,1311.7531687855624,0.0,1278.0237370167767
2,2,0.0,11188.0664935916,21390.250057496363,683.47198302214,8990.896017405666,774.315174349798
1,1,4448.732058929468,734.4259331084355,0.0,1499.6408319474099,413.81025452294614,157.75553060288436
2,1,3392.829059127038,5978.370447600385,6575.238400636614,3769.2988329485147,5438.279347327869,578.9490979634605
2,3,1908.0946781105931,2463.989709778789,6575.798326208745,2467.6560189135394,3484.0007949157252,1035.5912576904157
1,1,5147.998044833732,11928.91809503224,16298.998590460118,1836.5075941725945,12843.096183856735,624.6593982768111
2,2,19134.610153286758,1336.3185732847314,2552.4970742001424,1605.141836579495,0.0,2102.823772699892
2,3,14010.854944158124,29372.693961020683,40300.24598795124,4987.228315525279,18551.846418605473,3001.4461810104294
1,2,8531.521992342925,1662.1220086866285,1947.3679146031473,1230.1548425414567,0.0,1731.8355354631371
1,2,633.0478007614565,6414.177530226219,7233.154016437847,1296.357608869765,3820.1182464456992,1449.3355526953349
2,3,2514.7872026002137,7944.197006218764,10817.213762949837,806.5343295573323,6023.563034093743,665.6978602489951
2,3,3594.1701682200583,9588.438611437168,15737.170883001618,1437.6899931059174,5350.088908552695,1942.1801673831742
2,2,3409.7541875709667,16911.79274544355,35922.956053175636,933.6115238956412,12882.36561337648,1161.3820591456292
1,3,18868.38737582721,2082.4848700925895,2257.184425999346,2744.9864857765056,0.0,1643.4720225260473
2,2,27.10074526992902,7630.104267898038,15913.708854964161,2174.0824362393223,4654.514209159708,6147.950380050092
2,2,4111.935374933544,205.79732255318376,2296.520321829911,1672.0550222722982,0.0,283.1700308860462
1,1,13555.295841468354,977.3980914159516,1382.0711336978422,2288.930465935877,0.0,587.4766943682049
2,2,5147.6785979364595,6665.296836542802,10428.91836190564,0.0,4224.758143022158,205.37075642150268
1,2,3949.221036368257,895.1422455837186,4322.350607524715,7428.263000286832,235.85166257091987,637.157674489426
1,3,3635.115142467997,1860.5229185113708,5589.30066919182,5842.249460735212,70.47233449948556,952.9358160377569
1,3,7907.991476970796,0.0,2267.6021370546864,1326.6154508578652,0.0,662.994088388826
2,3,13294.730283819756,2987.4544076232846,3979.3193653272583,105.3766633326818,870.0810039651053,1173.2917270062885
2,1,21755.207202483085,6537.102504753754,11286.36867209096,2189.559354306193,2995.646792768959,1739.977910692862
1,3,3685.9908061309384,2632.4976468126597,993.9873293959942,2996.4170248899095,0.0,807.5433069233022
2,1,1095.3598792543598,874.0182920931557,0.0,545.9066845676897,4548.320438453205,0.0
2,1,10662.12539551724,3112.4273371267122,4602.585749759539,7366.885910414062,448.3823792644363,1143.8220482259976
2,1,9682.658379547907,5948.936787532115,4692.887396474614,9201.544678901311,935.8001483668756,1842.3914218076138
2,1,1811.8864811189965,10238.51947229449,2936.94505404621,1777.3530781130592,1022.8602575263308,0.0
1,2,23865.053383348524,1751.8578596366415,4671.62380590618,686.3570299772509,1368.4872323829866,711.9987789058941
1,3,0.0,5017.591547559868,4132.239375974457,1560.061454942434,548.2206325469158,682.8082871974914
1,3,16582.342165967926,4242.581105387931,3357.973434322623,4455.214602894437,0.0,2322.211193792478
1,3,626.1213916953159,5575.895518756826,2891.498296183147,484.2500656036964,1193.4837110282729,304.15362298516357
1,1,8077.699662171436,2085.7608060727634,2536.7811385311425,2271.6288388753132,859.7942391329439,114.99026577011088
1,3,20453.999885725178,3672.8862174354504,0.0,3741.646057082301,0.0,1033.6410248860398
2,1,6503.700137357357,307.08348322700283,0.0,1894.7955777332018,311.3353264708344,242.29621630963678
1,2,46153.850331057954,2964.191515347602,4244.022268028517,5316.469766298869,1392.6577106793995,1759.1735228348534
2,1,25263.060797335253,2837.6024231119427,6747.408400336773,11298.056177714629,1067.7731989569943,2637.3732438983916
1,2,23281.89023124925,960.5771742614202,488.4669051254682,2784.69581798958,0.0,1275.0611212474419
1,3,18867.062350431057,820.8152388347139,2410.445505742917,3712.05754768256,743.0635124767364,1101.8955761650923
1,2,13317.169802938191,4247.2707468335175,5938.350525608743,881.3757820471553,1870.4357623068095,2443.5915340014567
2,2,9617.56352853003,6716.170366670959,9998.825516805471,1274.9893800940565,2363.1058671800292,2307.04722182524
2,1,1611.5344164398964,5641.159019325948,14367.001709107679,0.0,9543.876950731645,2665.6804290806285
2,1,9678.77356218709,2297.119298346529,2024.999237535401,1702.4455091087573,0.0,443.3627482523994
2,1,13652.096624251411,0.0,1640.1016201702362,2092.1187090438707,0.0,842.2743621012696
2,2,13635.393592843247,5467.348158173292,1941.0587714996716,1334.6265741599027,540.0418722718285,362.11045261534025
2,3,10160.463275091814,3220.3195966435137,4069.3620089606184,6816.413715227657,881.3632555797508,530.0369827440371
2,1,2012.1311538577215,2403.23789304828,2857.841732264077,2061.9908660533433,632.414130763352,1130.9789288318434
2,1,6150.052049812453,23569.086478972215,33447.79750933182,6684.295164768596,18857.377953380237,5335.181554264432
2,3,5648.423945424515,1460.5377798340037,5959.229475664996,7441.314904142054,399.2851713008183,1432.5485441333262
2,1,31424.07743850086,6571.7763443873655,17530.105873404114,181.91406873793858,389.6691014716933,1771.002988121205
1,2,10662.344041645798,18311.108478104303,4429.024262911534,3952.793935432645,2039.7991275784948,3138.962800994739
2,3,31385.534682527417,648.7846067683483,1686.3096375947866,3105.1872020431774,0.0,975.478439140373
2,3,12002.6324160776,4052.378970266226,4623.418265377572,221.9889251974941,371.05677731840757,334.2448122832552
1,3,8021.861177603439,2030.670540758408,1702.0637804976411,4744.074277691547,3874.8657338262396,842.1309247660383
1,1,56905.949194397974,4054.545849989859,222.55990994427566,6704.559700569811,636.2501611790027,2663.0126679724226
2,3,54101.41087802821,4254.526960652144,6775.521610714076,2447.243413407102,1208.5366198043882,855.1820119147724
2,3,8235.874044365526,5559.131105391005,3787.6288737403074,578.287287018464,942.015231309763,681.6907276107505
1,3,4549.020375390605,1375.8743746843652,643.0143805935788,5842.9469814907125,0.0,154.6661736535689
2,2,22602.45566861954,181.9281678636255,1383.454775834397,515.0274431817114,827.3774556586438,945.0829362333022
2,2,2063.923357681425,822.766939153679,7828.099326814268,4405.315979066872,3384.799933139459,316.2900925637909
2,1,188.17588409715302,10023.285186715088,16134.198105090596,1192.4191338333621,5765.142341313933,873.2031689946775
2,3,4484.135070492938,23808.154577506655,13952.800725664043,10408.411588676314,319.2430321048501,3399.9974273022704
2,3,1393.7061348203401,9512.73191780408,22197.913350102564,1992.099639792201,4880.453333702696,2567.8929429205505
1,1,20029.16547911163,601.3842782126651,2450.7802700640664,3538.5833253268756,1521.659763589275,3404.7872614765693
1,3,10621.781667689494,10272.471563002156,19805.540583993163,115.70360812232343,6229.730299111793,833.2419232921209
